4.74383,0.656047,5.22545,0.013854,-0.0541328,4.35143,0.899174,4.75437,0.666921,5.17634,0.242587,12.3811
4.99505,0.655474,5.14038,0.00632674,-0.0635263,5.20901,0.66599,5.01315,0.679804,5.1727,0.272649,1.47841
5.29463,0.650254,5.20416,-0.00349161,-0.0760995,5.51894,0.648233,5.27175,0.694234,5.16867,0.304413,2.67142
5.5538,0.656643,5.26015,0.00045961,-0.0616374,5.22834,0.639362,5.53013,0.710295,5.16422,0.337868,1.84816
5.84801,0.671502,5.30333,0.00689263,-0.0460944,6.022,0.708619,5.78828,0.728072,5.15932,0.372999,1.67997
6.08945,0.598686,5.2056,-0.0462146,-0.127863,5.89392,0.373584,6.04618,0.747647,5.15393,0.409793,3.49393
6.34323,0.711279,5.17971,0.0279944,-0.00499025,6.34249,0.948833,6.30379,0.769103,5.14803,0.448233,3.83332
6.59318,0.74258,5.13528,0.0424279,0.016329,6.62134,0.836138,6.5611,0.792523,5.14157,0.488305,0.446777
6.83924,0.741039,5.12172,0.036144,0.00644986,6.78214,0.714036,6.81808,0.817988,5.13452,0.52999,0.217275
7.08082,0.724886,5.01062,0.0211895,-0.0151857,7.29121,0.630741,7.07469,0.845578,5.12685,0.573269,2.44056
7.29779,0.807941,4.95926,0.0648203,0.0439221,7.13735,0.957217,7.3309,0.875373,5.11851,0.618123,2.88653
7.59302,0.818608,5.13009,0.0630371,0.0388366,8.08349,0.819605,7.58668,0.907449,5.10946,0.664531,4.92931
7.84351,0.797919,5.12212,0.0455424,0.0143746,7.80533,0.719126,7.84199,0.941886,5.09966,0.712469,0.478912
8.09215,0.815251,5.03884,0.0487645,0.0167296,8.40453,0.884557,8.0968,0.978759,5.08907,0.761915,2.21881
8.3285,0.833028,5.01693,0.052828,0.0208207,8.24796,0.840322,8.35106,1.01814,5.07766,0.812843,0.345656
8.60001,0.919011,5.16588,0.0901783,0.0656177,8.45858,1.41118,8.60472,1.06011,5.06537,0.865226,7.08806
8.83819,0.978046,5.14012,0.111409,0.0872696,8.74615,1.04858,8.85775,1.10473,5.05216,0.919037,0.784818
9.1291,1.01604,5.21019,0.118649,0.0902912,9.8809,1.1419,9.1101,1.15208,5.03798,0.974245,6.80437
9.36705,1.05009,5.18035,0.125274,0.093019,9.25579,1.04913,9.36172,1.20223,5.0228,1.03082,0.650378
9.64757,1.12149,5.24491,0.14686,0.112777,10.1016,1.52474,9.61255,1.25524,5.00656,1.08873,4.51131
9.92333,1.24884,5.28309,0.192574,0.15975,10.0484,1.44598,9.86254,1.31118,4.98922,1.14794,3.28959
10.1705,1.33617,5.18024,0.218964,0.18274,10.5377,1.72555,10.1117,1.37011,4.97074,1.20841,4.9363
10.3945,1.41786,5.14429,0.240856,0.198139,10.2492,1.45907,10.3598,1.4321,4.95106,1.2701,1.24018
10.6248,1.49851,5.01285,0.262422,0.214051,10.9084,1.70343,10.6069,1.49721,4.93014,1.33298,3.73604
10.8477,1.53236,4.97592,0.259924,0.198842,10.7313,1.45265,10.853,1.56549,4.90794,1.39701,1.09509
11.1147,1.58375,5.05007,0.260707,0.186976,11.4783,1.42876,11.0979,1.637,4.8844,1.46213,2.06526
11.3945,1.63346,5.09716,0.259617,0.174225,11.587,1.61462,11.3416,1.71179,4.85948,1.52832,1.9879
11.6248,1.68929,5.03592,0.265609,0.171765,11.4763,1.53917,11.584,1.78992,4.83313,1.59551,0.74103
11.8536,1.75527,5.0159,0.274942,0.172779,11.7788,1.74591,11.8251,1.87144,4.80531,1.66366,0.298508
12.1113,1.84516,5.10964,0.290044,0.179121,12.136,2.14937,12.0647,1.95639,4.77598,1.73273,1.5327
12.3539,1.8769,5.08941,0.280229,0.15699,12.3226,1.78353,12.3029,2.04482,4.74508,1.80265,0.608753
12.6108,1.93929,5.15942,0.281595,0.148097,12.5457,1.77728,12.5394,2.13677,4.71257,1.87338,0.881854
12.8116,2.07203,5.11982,0.320628,0.185679,12.5924,2.17509,12.7743,2.23227,4.67842,1.94485,3.33547
13.0806,2.1812,5.24822,0.33713,0.191887,13.2198,2.6644,13.0075,2.33137,4.64258,2.01701,3.21698
13.2852,2.32156,5.21405,0.374636,0.225007,13.0875,2.40708,13.2388,2.43409,4.605,2.08981,2.63372
13.4628,2.46141,5.03875,0.416476,0.265662,12.7087,3.12439,13.4682,2.54047,4.56565,2.16317,11.1173
13.7129,2.57947,5.07619,0.433562,0.26994,13.836,2.62479,13.6955,2.65053,4.52448,2.23703,0.907721
13.9324,2.69078,5.0466,0.450572,0.274975,13.8302,2.73893,13.9208,2.7643,4.48147,2.31134,0.199385
14.1617,2.8458,5.07903,0.482686,0.296302,14.2106,2.94205,14.1439,2.88179,4.43656,2.38601,0.711764
14.4127,2.95865,5.18231,0.487005,0.280034,14.5568,2.87021,14.3646,3.00303,4.38974,2.46099,1.39594
14.6185,3.03163,5.11692,0.483276,0.259705,14.4616,2.90734,14.583,3.12802,4.34097,2.5362,2.20849
14.8508,3.18723,5.20145,0.507779,0.270598,14.6754,3.96041,14.7989,3.25679,4.29021,2.61157,3.68871
15.0605,3.38002,5.22942,0.551064,0.305158,15.0261,3.5067,15.0122,3.38932,4.23744,2.68703,1.15627
15.2712,3.54555,5.1885,0.582315,0.327019,15.3685,4.14761,15.2228,3.52563,4.18263,2.76249,2.65916
15.4861,3.73388,5.22524,0.616632,0.347712,15.5236,3.82936,15.4306,3.66572,4.12575,2.83789,0.653988
15.6968,3.86842,5.20096,0.627286,0.340487,15.7234,3.4105,15.6355,3.80957,4.06678,2.91315,0.990227
15.9186,4.01215,5.2074,0.637635,0.332714,15.9774,4.00094,15.8375,3.95719,4.00571,2.98817,0.19865
16.1136,4.17184,5.12494,0.662862,0.348146,16.3376,4.21632,16.0363,4.10854,3.94251,3.0629,1.74243
16.3109,4.36727,5.1571,0.694806,0.364798,16.3313,4.44499,16.2319,4.26363,3.87716,3.13723,0.408982
16.5212,4.53196,5.18389,0.70831,0.358175,16.7586,4.48231,16.4242,4.42242,3.80966,3.21109,0.633096
16.6987,4.69888,5.15991,0.728764,0.361218,16.6039,4.67344,16.613,4.5849,3.74,3.28438,0.505804
16.8521,4.88208,5.00537,0.768904,0.398314,16.9236,5.10119,16.7983,4.75103,3.66817,3.35704,4.18988
17.0155,5.10865,5.04611,0.810747,0.423368,16.9955,5.21099,16.9799,4.92077,3.59416,3.42897,0.727719
17.1861,5.2737,5.00372,0.826921,0.419769,17.3421,4.64623,17.1579,5.09409,3.51797,3.50008,1.58293
17.3436,5.45547,4.98868,0.848889,0.420956,17.2894,5.43542,17.3319,5.27094,3.4396,3.57028,0.175148
17.5007,5.61795,4.92269,0.864959,0.418587,17.6463,4.74597,17.5019,5.45128,3.35907,3.63949,2.98084
17.6907,5.74259,4.87501,0.855385,0.383981,17.7853,5.62476,17.6679,5.63506,3.27637,3.70762,1.4881
17.8365,5.93127,4.81966,0.883529,0.399472,17.9216,6.07151,17.8297,5.82221,3.19151,3.77458,0.841986
18.0085,6.12642,4.8502,0.900167,0.395626,18.1263,6.16985,17.9872,6.01269,3.10453,3.84027,0.826945
18.16,6.33085,4.87689,0.922778,0.398058,18.1245,6.79027,18.1402,6.20641,3.01542,3.90462,0.792596
18.281,6.57339,4.91748,0.964772,0.42306,18.2164,6.66138,18.2888,6.40332,2.92421,3.96753,0.781077
18.4143,6.78347,4.90978,0.990923,0.430589,18.4022,7.02231,18.4328,6.60333,2.83093,4.0289,0.266878
18.5601,6.9203,4.82407,0.986544,0.401478,18.5422,6.76013,18.572,6.80638,2.7356,4.08867,1.6403
18.7104,7.12699,4.88645,0.997241,0.385356,18.8089,7.24388,18.7064,7.01237,2.63825,4.14672,0.752011
18.9056,7.26815,4.84578,0.976863,0.340864,19.1441,7.18344,18.8359,7.22122,2.53893,4.20299,3.78114
18.9962,7.46285,4.7339,1.01266,0.370726,18.5479,7.4012,18.9604,7.43283,2.43767,4.25737,3.77972
19.0864,7.73319,4.80775,1.06182,0.405125,19.0138,7.8688,19.0798,7.64712,2.3345,4.3098,1.57164
19.2086,7.93808,4.81697,1.07624,0.396563,19.3089,7.67375,19.1939,7.86397,2.22949,4.36017,0.267845
19.2871,8.15713,4.80194,1.10866,0.410511,19.132,8.12845,19.3028,8.08329,2.12266,4.40842,1.32728
19.3871,8.36664,4.81731,1.12495,0.400903,19.0239,8.17194,19.4062,8.30497,2.01409,4.45445,2.20502
19.4812,8.51268,4.70131,1.12821,0.382198,19.347,8.30741,19.5042,8.5289,1.90381,4.49819,3.37403
19.5743,8.71688,4.66596,1.14925,0.387308,19.6843,8.35902,19.5966,8.75494,1.7919,4.53956,0.482915
19.7338,8.89513,4.6511,1.13681,0.352344,20.0039,8.8906,19.6835,8.983,1.67841,4.57848,4.04703
19.81,9.11154,4.60908,1.16757,0.373084,19.6061,9.48659,19.7645,9.21294,1.56341,4.61488,0.972076
19.9379,9.34494,4.66478,1.17735,0.363573,20.1574,9.45949,19.8398,9.44463,1.44697,4.64869,3.2184
19.9869,9.55896,4.57812,1.21784,0.399228,19.6163,9.76606,19.9093,9.67795,1.32916,4.67984,2.54374
20.0719,9.80618,4.63365,1.24228,0.404326,20.1573,9.90876,19.9728,9.91275,1.21005,4.70826,0.968679
20.1334,10.0563,4.70027,1.26965,0.407794,19.1911,11.5493,20.0303,10.1489,1.08972,4.73389,7.30729
20.18,10.337,4.78269,1.30978,0.429487,20.166,10.4687,20.0818,10.3863,0.968259,4.75666,1.11869
20.198,10.5685,4.71993,1.35533,0.466484,19.6775,10.803,20.1271,10.6247,0.845742,4.77652,2.98548
20.2546,10.8493,4.80712,1.38508,0.473502,20.371,11.0109,20.1663,10.864,0.722256,4.7934,2.16805
20.283,11.1081,4.85085,1.41576,0.478537,19.4335,12.3402,20.1993,11.1041,0.597892,4.80727,4.90607
20.3171,11.3481,4.8511,1.43979,0.478652,20.3164,11.3483,20.2261,11.3449,0.472738,4.81807,2.98829e-05
20.2659,11.5913,4.75685,1.51332,0.55552,19.2063,12.2418,20.2466,11.5861,0.346889,4.82575,10.8393
20.3364,11.8336,4.77465,1.51881,0.531707,20.6141,11.9422,20.2608,11.8275,0.220439,4.83027,4.7207
20.3612,12.0691,4.82205,1.52574,0.493892,19.966,11.9688,20.2687,12.0692,0.093487,4.83159,3.62912
20.3458,12.3632,4.9158,1.56561,0.509667,20.3263,12.4966,20.2701,12.3108,-0.0338694,4.82968,1.14453
20.2975,12.5985,4.84509,1.62219,0.561431,20.0192,12.4823,20.2652,12.5522,-0.161529,4.82451,3.34151
20.3227,12.8371,4.83818,1.63424,0.544579,20.498,12.8924,20.254,12.7933,-0.28939,4.81605,1.81621
20.3116,13.0653,4.80704,1.65977,0.545835,20.9151,12.2555,20.2363,13.0339,-0.417348,4.80428,2.0918
20.2777,13.276,4.75717,1.68863,0.54766,20.1943,13.1688,20.2122,13.2738,-0.545298,4.78918,0.987936
20.2399,13.5094,4.76411,1.71517,0.542462,19.858,13.5236,20.1818,13.5129,-0.673135,4.77072,1.28852
20.2171,13.7725,4.81169,1.73785,0.537641,20.3245,13.8896,20.1449,13.7509,-0.800753,4.74892,1.33969
20.1631,13.997,4.77924,1.77348,0.553663,20.3387,13.5307,20.1017,13.9878,-0.928043,4.72374,0.861787
20.1055,14.2566,4.8291,1.80398,0.556456,20.1216,14.337,20.0521,14.2233,-1.0549,4.69521,0.388992
20.0341,14.4847,4.8248,1.83569,0.559518,19.6717,14.4038,19.9962,14.4573,-1.18121,4.66331,1.38569
19.9227,14.745,4.89478,1.88032,0.576626,19.781,14.773,19.934,14.6897,-1.30687,4.62805,1.24585
19.8566,14.9615,4.8752,1.89771,0.554744,20.1149,14.0165,19.8655,14.9202,-1.43177,4.58944,3.37318
19.8278,15.1758,4.821,1.90654,0.535417,20.0208,15.2053,19.7908,15.1486,-1.55581,4.54751,2.12688
19.6989,15.3822,4.75694,1.97914,0.622059,20.0157,15.3443,19.7099,15.3749,-1.67887,4.50226,7.99693
19.6736,15.564,4.65116,1.98581,0.597228,19.9131,15.554,19.6229,15.5989,-1.80085,4.45372,3.34255
19.5831,15.7647,4.63142,2.01191,0.590502,19.9388,15.0864,19.5298,15.8203,-1.92164,4.40193,1.27337
19.4769,15.982,4.65095,2.04221,0.591209,19.4748,16.0098,19.4307,16.039,-2.04114,4.3469,0.0468485
19.3771,16.1879,4.65707,2.05881,0.564139,19.1556,16.0022,19.3257,16.2549,-2.15925,4.28868,1.78027
19.268,16.3652,4.60887,2.08866,0.566091,19.238,16.2719,19.2148,16.4679,-2.27586,4.22731,0.533547
19.1528,16.5589,4.59821,2.11818,0.569204,19.4007,16.2962,19.0981,16.6777,-2.39087,4.16284,0.246747
19.0177,16.7757,4.6466,2.14823,0.57058,19.0029,16.8387,18.9757,16.8841,-2.50418,4.0953,0.257481
18.8615,16.968,4.65529,2.20627,0.629463,18.8373,17.7112,18.8477,17.0872,-2.61571,4.02476,6.71965
18.6791,17.2148,4.79568,2.24248,0.633423,18.6148,17.3832,18.7142,17.2866,-2.72534,3.95127,2.0248
18.5776,17.417,4.777,2.22889,0.550432,18.8177,17.0316,18.5752,17.4822,-2.83299,3.87489,5.96435
18.3578,17.6162,4.8698,2.27697,0.570504,18.1023,17.5529,18.4309,17.674,-2.93858,3.79568,3.85412
18.2211,17.8079,4.86082,2.2813,0.524175,18.2749,17.4877,18.2814,17.8617,-3.042,3.71372,2.40075
18.0907,17.9918,4.83038,2.29794,0.514815,18.2094,18.0461,18.1268,18.0453,-3.14318,3.62906,0.921918
17.9158,18.1462,4.80551,2.34034,0.544029,18.3021,17.498,17.9671,18.2246,-3.24204,3.5418,1.96714
17.7901,18.2826,4.70379,2.36172,0.538901,17.9018,18.2183,17.8026,18.3994,-3.3385,3.45199,1.05165
17.6591,18.4612,4.67959,2.36926,0.511934,18.8558,18.1364,17.6334,18.5697,-3.43247,3.35973,6.65812
17.4587,18.6484,4.75542,2.39771,0.514272,17.3845,18.7039,17.4595,18.7353,-3.5239,3.26509,0.547904
17.2798,18.7883,4.73183,2.43211,0.528979,17.7945,18.0801,17.281,18.8962,-3.61271,3.16817,1.73231
17.121,18.9223,4.67815,2.45671,0.527482,17.1762,18.8863,17.0983,19.0521,-3.69883,3.06904,0.276531
16.9536,19.0926,4.68938,2.46895,0.507173,16.9398,19.7311,16.9113,19.203,-3.78221,2.9678,3.08393
16.7349,19.2099,4.69922,2.50932,0.522182,16.5734,19.052,16.7201,19.3488,-3.86278,2.86455,2.69456
16.5434,19.3647,4.72573,2.53288,0.522682,16.1674,20.2201,16.5251,19.4894,-3.9405,2.75938,3.25521
16.3115,19.5317,4.8208,2.55853,0.521381,16.2338,19.6171,16.3262,19.6246,-4.01531,2.65237,0.848476
16.0898,19.6143,4.79445,2.60839,0.55537,16.4366,18.2742,16.1237,19.7545,-4.08716,2.54364,10.074
15.8824,19.7597,4.82544,2.62867,0.547576,15.9243,19.8703,15.9176,19.8789,-4.15602,2.43329,0.75254
15.6959,19.8824,4.77848,2.63503,0.506144,16.2328,19.2166,15.7082,19.9978,-4.22185,2.32141,3.27006
15.4592,20.0395,4.86841,2.65281,0.497616,15.4332,20.1836,15.4956,20.111,-4.28461,2.2081,1.26504
15.2436,20.1845,4.90056,2.66389,0.477817,14.3677,21.3406,15.2799,20.2185,-4.34427,2.09347,5.64876
15.0589,20.3125,4.86721,2.67615,0.466577,15.2016,20.4385,15.0613,20.3203,-4.4008,1.97763,1.92825
14.8278,20.3961,4.86724,2.71257,0.485514,14.7476,19.9571,14.84,20.4162,-4.4542,1.86068,2.11008
14.6129,20.5142,4.87534,2.72957,0.478197,14.6665,20.6088,14.6161,20.5063,-4.50443,1.74272,0.625469
14.3731,20.6039,4.90525,2.76435,0.499181,13.841,21.0031,14.3897,20.5904,-4.55149,1.62386,1.22735
14.1274,20.6773,4.91903,2.79629,0.506,14.0521,20.5924,14.1611,20.6686,-4.59537,1.50421,0.682056
13.8879,20.7505,4.93503,2.8305,0.523527,13.8232,20.859,13.9304,20.7408,-4.63606,1.38386,0.357854
13.6115,20.8156,4.99645,2.86449,0.530608,13.4686,20.7253,13.6977,20.807,-4.67357,1.26294,1.55724
13.3601,20.8488,5.01542,2.91548,0.574907,13.8263,20.4261,13.4632,20.8671,-4.70789,1.14153,2.44233
13.1179,20.8875,4.99955,2.94857,0.579476,13.1072,20.8294,13.2271,20.9211,-4.73904,1.01975,0.190244
12.8846,20.9466,4.98611,2.97041,0.570977,13.2669,21.1579,12.9895,20.969,-4.76702,0.897694,1.78469
12.6951,20.9846,4.88741,2.99452,0.568278,12.8729,21.0592,12.7506,21.0108,-4.79186,0.775469,2.09587
12.4386,21.0271,4.92455,3.02216,0.569544,11.5171,21.6724,12.5106,21.0465,-4.81358,0.653175,2.53163
12.1934,21.0636,4.93181,3.047,0.565721,12.2062,21.11,12.2695,21.0761,-4.83219,0.530912,0.124467
11.9541,21.0836,4.93074,3.07798,0.573454,12.3859,21.1066,12.0276,21.0996,-4.84773,0.408778,0.980349
11.7161,21.0523,4.89399,3.12191,0.589705,11.6814,20.8651,11.785,21.117,-4.86022,0.286869,1.96044
11.4684,21.039,4.89534,3.15739,0.596827,11.5265,20.6748,11.5418,21.1283,-4.86971,0.165281,1.09379
11.259,21.0298,4.83194,3.1875,0.59849,11.363,21.0688,11.2982,21.1335,-4.87623,0.0441057,0.707533
11.0032,20.9918,4.85333,3.22676,0.608789,10.5558,20.5567,11.0544,21.1327,-4.87982,-0.076565,4.16207
10.7994,20.9515,4.78115,3.26377,0.617244,10.8903,20.927,10.8105,21.1259,-4.88053,-0.196643,0.562735
10.5543,20.9481,4.74822,3.27241,0.576483,9.30535,21.3896,10.5666,21.1131,-4.8784,-0.31604,5.50615
10.2648,20.9788,4.85882,3.27447,0.545957,10.189,21.209,10.3229,21.0943,-4.87349,-0.434674,3.45778
10.0275,20.9595,4.84994,3.29445,0.536303,9.97958,21.2932,10.0795,21.0697,-4.86585,-0.552463,1.02108
9.84225,20.9177,4.75363,3.32535,0.542756,9.99634,20.9797,9.83658,21.0391,-4.85554,-0.669327,1.58883
9.61588,20.9051,4.68526,3.3285,0.500314,9.38223,21.111,9.59422,21.0028,-4.84262,-0.785189,2.28378
9.42805,20.8525,4.61077,3.35937,0.508024,9.53921,20.8762,9.35258,20.9607,-4.82714,-0.899977,0.773088
9.21315,20.8084,4.59913,3.38337,0.508352,9.63392,20.9724,9.11177,20.9128,-4.80919,-1.01362,1.42285
8.90524,20.7817,4.74975,3.38829,0.483883,8.70331,20.8221,8.87192,20.8594,-4.78881,-1.12605,2.70762
8.69592,20.7011,4.72209,3.42372,0.498279,9.84634,20.009,8.63315,20.8003,-4.76608,-1.2372,4.33021
8.40858,20.6205,4.83235,3.44603,0.493349,8.22277,20.4839,8.39557,20.7358,-4.74108,-1.34701,2.94706
8.18052,20.5406,4.83941,3.4743,0.499491,8.29647,20.4978,8.1593,20.6657,-4.71387,-1.45542,0.0729831
7.93416,20.4613,4.872,3.49583,0.495255,7.88599,20.45,7.92445,20.5903,-4.68453,-1.56237,0.147922
7.71791,20.3756,4.88592,3.52729,0.511079,8.29081,20.6565,7.69111,20.5096,-4.65313,-1.66781,3.4206
7.39507,20.3194,5.0459,3.52358,0.477385,7.18029,20.392,7.45939,20.4237,-4.61975,-1.7717,3.34152
7.16079,20.2241,5.03512,3.54449,0.470882,7.09214,20.1196,7.22939,20.3326,-4.58448,-1.87399,0.242754
6.89284,20.1409,5.09437,3.55525,0.45645,6.81542,20.1859,7.00119,20.2364,-4.54738,-1.97462,0.521781
6.6668,20.0501,5.06234,3.57121,0.445251,6.89359,20.1536,6.7749,20.1352,-4.50854,-2.07357,0.563518
6.4194,19.9578,5.08848,3.58472,0.435701,6.38914,20.0137,6.55059,20.0292,-4.46805,-2.17079,0.242309
6.20281,19.8647,5.06013,3.60225,0.431653,6.67637,20.2142,6.32834,19.9183,-4.42598,-2.26625,2.94203
5.93808,19.7705,5.11828,3.60931,0.415512,5.86119,19.8306,6.10823,19.8027,-4.38241,-2.35993,0.612337
5.70102,19.6268,5.18759,3.6437,0.439264,5.28178,19.5036,5.89034,19.6824,-4.33744,-2.45178,1.76212
5.53691,19.5017,5.08312,3.67741,0.453428,5.69089,19.5755,5.67472,19.5577,-4.29114,-2.5418,1.72475
5.33456,19.3532,5.07628,3.7099,0.466,5.9506,18.9859,5.46145,19.4284,-4.24359,-2.62995,1.78718
5.12593,19.2507,5.05056,3.72216,0.454987,5.17021,19.4397,5.25059,19.2948,-4.19488,-2.71622,1.98585
4.94152,19.1382,4.9519,3.73597,0.438269,5.87397,19.301,5.04219,19.157,-4.1451,-2.80059,4.70068
4.78603,18.9878,4.88096,3.77219,0.454887,4.89149,18.982,4.8363,19.015,-4.09432,-2.88305,0.723424
4.57404,18.8378,4.94136,3.79591,0.461027,3.98679,19.0452,4.63297,18.8689,-4.04263,-2.96359,1.53695
4.40066,18.7064,4.89473,3.8176,0.460614,4.4685,18.834,4.43224,18.7188,-3.99012,-3.0422,1.10889
4.22573,18.5634,4.82401,3.83597,0.449235,4.69245,18.4634,4.23416,18.5648,-3.93685,-3.11888,1.24385
4.10748,18.4103,4.72341,3.87509,0.469474,4.26269,18.481,4.03876,18.4071,-3.88293,-3.19362,1.75263
3.91469,18.2381,4.87205,3.90782,0.495374,3.42434,18.8357,3.84606,18.2457,-3.82841,-3.26644,7.35714
3.64962,18.095,4.98193,3.89763,0.454759,3.45919,18.167,3.65611,18.0807,-3.77339,-3.33732,2.70649
3.49351,17.9448,4.87244,3.91425,0.439975,4.3011,17.9267,3.46891,17.9122,-3.71795,-3.40627,3.42894
3.2605,17.7767,4.95478,3.91678,0.416909,3.12525,17.7493,3.28449,17.7402,-3.66215,-3.47331,1.20581
3.07444,17.5933,5.03495,3.94296,0.431396,2.65664,17.888,3.10287,17.565,-3.60609,-3.53844,2.27405
2.90041,17.475,4.97777,3.94607,0.412614,2.9449,17.8154,2.92405,17.3866,-3.54982,-3.60167,6.2036
2.7503,17.2596,5.05773,3.99113,0.450979,3.26647,17.0897,2.74805,17.2051,-3.49344,-3.66302,2.94377
2.57487,17.072,5.06843,4.00918,0.445882,2.55407,17.0853,2.57486,17.0205,-3.437,-3.72251,0.0391577
2.41591,16.9068,4.94809,4.01626,0.417738,2.55039,16.8884,2.4045,16.833,-3.38059,-3.78014,2.21656
2.25376,16.7347,4.93621,4.03032,0.410587,2.25371,16.8334,2.23695,16.6427,-3.32428,-3.83595,0.51672
2.08098,16.5385,4.91318,4.04045,0.391639,1.57735,16.0489,2.07221,16.4497,-3.26812,-3.88995,4.90234
1.92395,16.3082,4.9593,4.06727,0.398548,1.88972,16.1054,1.91027,16.254,-3.21219,-3.94216,2.22274
1.7736,16.1322,4.88735,4.07576,0.379747,1.74362,16.2687,1.75112,16.0557,-3.15656,-3.99261,0.952454
1.56732,15.9632,4.93301,4.06551,0.346946,1.44745,16.0853,1.59474,15.8549,-3.10129,-4.04132,1.79102
1.43383,15.7322,5.02581,4.10262,0.378311,1.6097,15.5526,1.44111,15.6517,-3.04644,-4.08832,2.02245
1.25921,15.5125,5.07899,4.1127,0.367646,1.18395,15.4284,1.29021,15.4463,-2.99207,-4.13364,0.722954
1.1038,15.3199,5.05023,4.11956,0.351796,0.828993,15.528,1.14201,15.2386,-2.93825,-4.1773,1.01112
0.88811,15.0986,5.15157,4.11155,0.32188,0.722706,15.0075,0.996486,15.0288,-2.88503,-4.21933,2.19146
0.748105,14.9195,5.0457,4.11541,0.30045,1.03147,15.2134,0.853604,14.8169,-2.83246,-4.25977,2.61391
0.650004,14.7071,5.00071,4.14663,0.318907,0.737301,14.7047,0.71333,14.603,-2.78061,-4.29864,0.502774
0.532725,14.4657,5.07712,4.17968,0.34496,0.722177,14.2445,0.575628,14.3872,-2.72952,-4.33598,1.74555
0.356845,14.2416,5.13715,4.17958,0.324896,0.253435,14.2029,0.440459,14.1696,-2.67925,-4.37181,0.774624
0.224196,13.9883,5.27127,4.20876,0.350238,-0.0328023,13.9604,0.307779,13.9502,-2.62984,-4.40617,2.67917
0.21713,13.7421,5.16214,4.27393,0.40467,0.459172,13.6856,0.177545,13.7292,-2.58135,-4.43909,4.05321
0.107594,13.4985,5.22511,4.29818,0.413835,0.0524412,13.6377,0.0497099,13.5065,-2.53381,-4.47061,0.808329
-0.059096,13.2643,5.28081,4.29288,0.383753,-0.190344,13.2856,-0.0757753,13.2823,-2.48728,-4.50075,1.16422
-0.175543,13.0476,5.19321,4.29866,0.362041,-0.275043,13.1456,-0.198962,13.0566,-2.44179,-4.52955,1.28452
-0.172548,12.8262,5.07355,4.35578,0.408213,0.0462308,12.9301,-0.319903,12.8295,-2.39739,-4.55704,3.70912
-0.286108,12.6016,5.00086,4.35862,0.381313,-0.684792,12.3563,-0.438654,12.6011,-2.35412,-4.58326,3.2698
-0.404805,12.3663,5.03004,4.36373,0.364942,-0.476482,12.3633,-0.555273,12.3714,-2.31202,-4.60823,0.337946
-0.521945,12.1585,4.9758,4.36134,0.337804,-0.972122,12.5207,-0.669818,12.1404,-2.27111,-4.63198,3.66187
-0.598215,11.942,4.94624,4.37883,0.339086,-0.582624,12.0386,-0.78235,11.9083,-2.23144,-4.65456,0.505305
-0.719183,11.7133,4.94753,4.37582,0.313632,-1.26757,11.6495,-0.892931,11.6751,-2.19304,-4.67598,2.78902
-0.917679,11.4662,5.05637,4.34294,0.256548,-1.17212,11.3988,-1.00163,11.4409,-2.15594,-4.69628,4.46052
-1.01269,11.2431,4.96148,4.34515,0.235425,-0.891441,10.959,-1.1085,11.2057,-2.12017,-4.71549,2.69431
-1.19192,11.0143,5.02969,4.31771,0.190206,-1.39289,11.0424,-1.21362,10.9695,-2.08575,-4.73364,2.65086
